Ruta de trazo2
X(mm), Y(mm), Z(mm)
12.3302485144894, 6.52603046470738, 3.98129543970005
12.3676716913428, 6.6041394713958, 3.98129543970005
12.4068461780166, 6.67525153027036, 3.98129543970004
12.4477646744193, 6.73978303678709, 3.98129543970004
12.4904042867413, 6.79810938150674, 3.98129543970004
12.5347298344324, 6.85056969324185, 3.98129543970004
12.5806965217131, 6.89747096854611, 3.98129543970004
12.6282520990026, 6.93909167723804, 3.98129543970004
12.6773386134483, 6.97568491856683, 3.98129543970003
12.7278938274942, 7.00748119053789, 3.98129543970003
12.779852368533, 7.03469082510404, 3.98129543970003
12.8331466602107, 7.0575061338875, 3.98129543970003
12.8877076760847, 7.07610330245135, 3.98129543970003
12.9434655484983, 7.09064406560578, 3.98129543970003
13.0003500592814, 7.10127719160038, 3.98129543970002
13.0582910338843, 7.10813979915241, 3.98129543970002
13.1172186565232, 7.11135852796278, 3.98129543970002
13.1770637206743, 7.1110505805715, 3.98129543970002
13.237757826629, 7.10732465102025, 3.98129543970002
13.2992335356941, 7.10028175375312, 3.98129543970002
13.3614244888907, 7.09001596444201, 3.98129543970001
13.424265496594, 7.07661508292574, 3.98129543970001
13.4876926044072, 7.06016122716236, 3.98129543970001
13.5516431396148, 7.04073136598362, 3.98129543970001
13.6160557417902, 7.01839779747879, 3.98129543970001
13.680870380497, 6.99322857900435, 3.9812954397
13.746028362506, 6.96528791409765, 3.9812954397
13.8114723304617, 6.9346365009296, 3.9812954397
13.8771462547791, 6.90133184643023, 3.9812954397
13.9429954198731, 6.86542854968039, 3.9812954397
14.008966406003, 6.82697855780066, 3.9812954397
14.0750070675716, 6.78603139719707, 3.98129543969999
14.1410665085831, 6.74263438268209, 3.98129543969999
14.2070950558219, 6.69683280673297, 3.98129543969999
14.2730442303924, 6.64867011091504, 3.98129543969999
14.3388667177067, 6.59818804123844, 3.98129543969999
14.4045163365507, 6.54542678906175, 3.98129543969999
14.4699480072574, 6.49042511906753, 3.98129543969998
14.5351177192501, 6.43322048543867, 3.98129543969998
14.5999824980938, 6.37384913757829, 3.98129543969998
14.6645003721509, 6.31234621630961, 3.98129543969998
14.7286303390497, 6.24874584158523, 3.98129543969998
14.792332331795, 6.18308119248887, 3.98129543969998
14.8555671848285, 6.11538458039566, 3.98129543969997
14.9182965998374, 6.04568751591469, 3.98129543969997
14.9804831115842, 5.97402077036501, 3.98129543969997
15.0420900535647, 5.90041443227855, 3.98129543969997
15.1030815236024, 5.82489795949009, 3.98129543969997
15.1634223494435, 5.74750022741634, 3.98129543969997
15.2230780542471, 5.6682495738008, 3.98129543969996
15.2820148221182, 5.58717384047905, 3.98129543969996
15.3401994636003, 5.5043004125032, 3.98129543969996
15.3975993812211, 5.41965625496218, 3.98129543969996
15.4541825351301, 5.33326794783942, 3.98129543969996
15.5099174087278, 5.24516171922289, 3.98129543969995
15.5647729745835, 5.15536347709842, 3.98129543969995
15.6187186604405, 5.06389884002166, 3.98129543970182
15.6717243155165, 4.97079316687675, 3.98129543970423
15.7237601771234, 4.8760715859314, 3.98129543969692
15.7747968376771, 4.77975902339175, 3.98129543969885
15.8248052121865, 4.68188023162006, 3.98129543968864
15.8737565063082, 4.58245981717689, 3.98129543970146
15.9216221850717, 4.48152226881547, 3.98129543969654
15.9683739423573, 4.37909198556741, 3.98129543970281
16.0139836712799, 4.27519330500844, 3.98129543969524
16.0584234355113, 4.16985053179355, 3.98129543970496
16.1016654417805, 4.06308796654937, 3.98129543969018
16.1436820135569, 3.95492993516507, 3.98129543969705
16.184445566115, 3.84540081853175, 3.9812954397001
16.2239285830833, 3.73452508275446, 3.98129543970088
16.2621035946058, 3.62232730985634, 3.98129543969414
16.2989431572556, 3.5088322289513, 3.98129543970638
16.3344198357889, 3.39406474792265, 3.98129543969549
16.3685061869544, 3.27804998549137, 3.98129543970297
16.401174745301, 3.16081330372811, 3.98129543970011
16.4323980113153, 3.04238034088075, 3.98129543970012
16.4621484418308, 2.92277704449785, 3.98129543970458
16.4903984428823, 2.80202970477124, 3.98129543969873
16.5171203649892, 2.68016498791086, 3.98129543969472
16.5422865011687, 2.55720996966211, 3.9812954397068
16.5658690874816, 2.43319216865346, 3.98129543971009
16.5878403063414, 2.3081395795612, 3.98129543970014
16.6081722925583, 2.18208070597666, 3.98129543970638
16.6268371421636, 2.05504459282414, 3.98129543969366
16.6438069240202, 1.92706085819285, 3.98129543970937
16.6590536942779, 1.79815972450713, 3.98129543969488
16.6725495134705, 1.66837204880241, 3.981295439709
16.6842664665516, 1.53772935208736, 3.98129543969265
16.6941766854985, 1.40626384753722, 3.98129543969575
16.7022523746296, 1.27400846748151, 3.98129543970022
16.7084658384522, 1.14099688896584, 3.98129543970258
16.7127895121469, 1.00726355784397, 3.98129543968768
16.7151959941854, 0.872843711133415, 3.9812954397126
16.7156580816138, 0.737773397701621, 3.98129543968769
16.7141488070783, 0.602089496918799, 3.9812954397029
16.7106414782991, 0.465829735417049, 3.9812954396968
16.7051097191564, 0.329032701612646, 3.98129543970419
16.697527512609, 0.19173785803046, 3.98129543969355
16.6878692452448, 0.0539855512972588, 3.98129543970955
16.6761097531755, -0.0841829803144976, 3.98129543969072
16.6622243691982, -0.222725601842496, 3.9812954397002
16.6461889710074, -0.361599279172983, 3.98129543970021
16.6279800302668, -0.500760079225172, 3.98129543970026
16.6075746623709, -0.640163172817596, 3.98129543970024
16.5849506766651, -0.779762840290002, 3.98129543970116
16.5600866269589, -0.919512479857034, 3.9812954397016
16.5329618621138, -1.05936461876349, 3.98129543969919
16.5035565765141, -1.1992709272004, 3.98129543970018
16.4718518602166, -1.33918223499801, 3.98129543970005
16.4378297485837, -1.47904855106124, 3.9812954396967
16.4014732712047, -1.6188190855135, 3.98129543970015
16.3627664999148, -1.75844227449572, 3.98129543970862
16.3216945957248, -1.89786580756021, 3.98129543969187
16.2782438544862, -2.03703665758761, 3.98129543971629
16.23240175111, -2.17590111311607, 3.98129543970108
16.1841569821933, -2.31440481301744, 3.98129543969701
16.13349950687, -2.45249278336815, 3.98129543970003
16.0804205858011, -2.5901094764177, 3.9812954396967
16.0249128180543, -2.72719881151981, 3.98129543968593
15.9669701759202, -2.86370421786319, 3.98129543971354
15.9065880374392, -2.99956867886517, 3.98129543969092
15.8437632164673, -3.13473477811136, 3.98129543970019
15.7784939905337, -3.26914474656947, 3.98129543968267
15.710780125957, -3.40274051106026, 3.98129543971856
15.640622900539, -3.53546374369181, 3.98129543967587
15.5680251236874, -3.66725591216487, 3.98129543970865
15.4929911537699, -3.79805833075642, 3.98129543968427
15.4155269130639, -3.92781221179267, 3.98129543970238
15.3356398998345, -4.05645871751825, 3.98129543969579
15.2533391980695, -4.18393901209692, 3.98129543970357
15.1686354843217, -4.31019431372625, 3.98129543969756
15.0815410323753, -4.43516594655408, 3.98129543970169
14.9920697149859, -4.55879539245098, 3.98129543969832
14.9002370036692, -4.68102434229012, 3.98129543970089
14.8060599655884, -4.80179474684447, 3.9812954397
14.7095572587009, -4.92104886693266, 3.98129543969901
14.6107491241032, -5.03872932299531, 3.98129543969363
14.5096573768338, -5.15477914367502, 3.98129543969694
14.4063053940673, -5.26914181366751, 3.98129543970003
14.3007181018516, -5.3817613204366, 3.98129543970356
14.1929219596744, -5.49258219996508, 3.98129543968285
14.082944943156, -5.60154958141657, 3.98129543971872
13.9708165258484, -5.70860923044893, 3.98129543967964
13.8565676580387, -5.81370759166101, 3.98129543972176
13.7402307459718, -5.91679182935222, 3.98129543967674
13.6218396275341, -6.017809867513, 3.98129543972432
13.501429549012, -6.11671042798967, 3.98129543967431
13.379037138104, -6.21344306791124, 3.9812954397264
13.2547003785868, -6.30795821519491, 3.98129543967257
13.1284585809743, -6.40020720337969, 3.98129543972768
13.0003523554667, -6.49014230445016, 3.98129543967176
12.8704235805155, -6.57771676108345, 3.98129543972791
12.738715374371, -6.66288481681114, 3.98129543967219
12.6052720620026, -6.74560174567461, 3.98129543972677
12.4701391453112, -6.82582387981154, 3.98129543967418
12.3333632686631, -6.90350863656777, 3.9812954397239
12.1949921882312, -6.97861454352873, 3.98129543967815
12.0550747361557, -7.05110126319079, 3.98129543971887
11.9136607893352, -7.12092961549246, 3.98129543968455
11.7708012323602, -7.18806160012244, 3.9812954397112
11.626547925984, -7.25246041662418, 3.9812954396939
11.4809536689497, -7.31409048441821, 3.98129543969319
11.334072166341, -7.37291746055503, 3.98129543971205
11.1859579903978, -7.42890825752688, 3.9812954396855
11.0366665489602, -7.48203105873492, 3.98129543972433
10.8862540455138, -7.53225533413534, 3.9812954397177
10.7347774465422, -7.57955185367714, 3.98129543970472
10.5822944438624, -7.62389270041571, 3.98129543970064
10.4288634184815, -7.66525128232735, 3.98129543970089
10.2745434044179, -7.70360234308033, 3.98129543966784
10.1193940525483, -7.73892197176815, 3.98129543963565
9.96347559373765, -7.77118761170595, 3.98129543966415
9.80684880219, -7.80037806817128, 3.98129543966763
9.64957495925124, -7.82647351507511, 3.98129543969961
9.49171581631759, -7.84945550072603, 3.98129543964156
9.33333355868097, -7.8693069524722, 3.98129543964778
9.17449076813618, -7.88601218046443, 3.98129543968909
9.01525038641464, -7.89955688030308, 3.98129543959383
8.85567567889631, -7.90992813463372, 3.98129543960517
8.69583019700001, -7.91711441383235, 3.98129543970451
8.53577774134622, -7.92110557555235, 3.98129543952438
8.37558232625437, -7.92189286308868, 3.98129543992821
8.21530813974336, -7.91946890303345, 3.98129543970561
8.05501951006691, -7.91382770125215, 3.98129543944365
7.89478086709198, -7.90496463815645, 3.9812954400309
7.73465670317349, -7.89287646278983, 3.98129543998919
7.57471153904671, -7.87756128532073, 3.98129543943071
7.41500988631737, -7.85901856853593, 3.98129544018196
7.2556162057802, -7.837249118238, 3.98129543971189
7.09659487546694, -7.81225507164344, 3.98129543929926
6.93801015013212, -7.78403988486834, 3.98129544042324
6.77992612028955, -7.75260831883234, 3.98129543972254
6.62240668010485, -7.71796642309473, 3.98129543909946
6.46551548556756, -7.68012151846172, 3.98129544083992
