Ruta de trazo1
X(mm), Y(mm), Z(mm)
12.5397499785786, -5.34353827918063, 1.98129543980589
12.5308900205859, -5.44617637265576, 1.98129543980594
12.5208335824371, -5.54921515139863, 1.98129543980598
12.509550198079, -5.65258126293427, 1.98129543980602
12.4970138071877, -5.75619824126277, 1.98129543980607
12.4832029701516, -5.85998610572961, 1.98129543980611
12.4681011368647, -5.96386090286492, 1.98129543980615
12.4516969770758, -6.06773418005843, 1.9812954398062
12.4339847817664, -6.17151237729582, 1.98129543980624
12.4149649470963, -6.27509612027876, 1.98129543980629
12.3946445549679, -6.37837939467439, 1.98129543980633
12.3730380672961, -6.48124857687799, 1.98129543980637
12.3501681547271, -6.58358129136982, 1.98129543980642
12.3260666848799, -6.68524505834397, 1.98129543980646
12.3007759004147, -6.78609568756185, 1.9812954398065
12.2743498231056, -6.88597536523753, 1.98129543980655
12.2468559269057, -6.98471037016417, 1.98129543980659
12.2183771304733, -7.08210834318471, 1.98129543980664
12.189014166581, -7.17795502104453, 1.98129543980668
12.1588883927769, -7.2720103331685, 1.98129543980672
12.1281451104143, -7.36400374898767, 1.98129543980677
12.0969574566235, -7.45362875940743, 1.98129543980681
12.0655309176427, -7.54053638630339, 1.98129543980686
12.0341084757354, -7.62432764707122, 1.9812954398069
12.0029763274645, -7.70454498315261, 1.98129543980694
11.9724699808483, -7.78066281078865, 1.98129543980699
11.9429803212799, -7.85207762051771, 1.98129543980703
11.9149588979513, -7.91809848026789, 1.98129543980707
11.8889211961215, -7.97793944067275, 1.98129543980712
11.865446023111, -8.0307162204913, 1.98129543980716
11.8451684293764, -8.07545059249751, 1.98129543980721
11.8287630306225, -8.1110868403323, 1.98129543980725
11.8169146403402, -8.13652495887971, 1.98129543980807
11.8102743979037, -8.15067406812805, 1.98129543981012
11.8094026637644, -8.15252591854784, 1.98129543980161
11.8147047986799, -8.14124219425073, 1.98129543980265
11.8263711763456, -8.11624204762632, 1.98129543980314
11.8443356753897, -8.07727132780021, 1.98129543980465
11.8682647340167, -8.02443612585651, 1.98129543980926
11.8975814201179, -7.95819179487522, 1.9812954397936
11.9315189516851, -7.87929123698384, 1.98129543980929
11.9691905570751, -7.78870688249141, 1.98129543980991
